0	0	5		0.04653258098863864
1	0	25		0.03904304013622076
2	0	21		0.10664818941002106
3	1	71		0.05439541647435772
4	3	0		0.1500459851137421
5	3	2		0.06104422094870257
6	3	7		0.062847154575221
7	3	16		1.566531308816806
8	3	26		0.3711812076191562
9	3	32		0.2311695356885414
10	3	35		0.012680621676124743
11	3	63		0.1893241538313881
12	3	75		2.119386874711633
13	3	79		0.241381258344526
14	3	82		0.0015462677340380912
15	3	87		0.788308817207621
16	3	15		0.18100300278944517
17	6	9		1.4387307523796804
18	6	10		1.2717978770982326
19	6	11		0.09297228288123174
20	6	16		1.0167104005118144
21	6	17		1.551668145792758
22	6	23		0.1416086596247612
23	6	40		0.13025022245975437
24	6	45		0.248736860850844
25	6	75		1.4043761866312574
26	6	78		1.526118951882971
27	6	79		0.14517381641701466
28	6	88		1.4387307523796804
29	7	79		0.02277019810213712
30	10	70		0.0158191854928999
31	18	2		0.0812913119588629
32	18	22		0.5669512575892053
33	18	28		0.5380341498275367
34	18	38		0.3099694277752547
35	18	41		0.6608611926614033
36	18	56		0.5066845598224118
37	23	0		0.019183343563005585
38	24	1		0.9562332924669098
39	24	6		0.9562332924669098
40	24	9		4.895681745545302
41	24	12		4.8258043156296795
42	24	13		4.558093089797164
43	24	14		4.938539142277863
44	24	16		3.3952978660438413
45	24	17		5.267649974527143
46	24	18		1.551327662383942
47	24	22		4.125688645152124
48	24	26		0.7232570287534075
49	24	27		1.25230611442236
50	24	28		3.85347784991925
51	24	34		5.123034761464289
52	24	36		4.571130517605282
53	24	37		4.311289420120595
54	24	38		2.2744725557785737
55	24	39		1.3282015214487515
56	24	41		4.7307149099816135
57	24	45		0.8006410690861645
58	24	47		4.169626094050677
59	24	49		1.7082966877281116
60	24	56		3.6514784801086737
61	24	58		3.7879234016184746
62	24	59		0.9562332924669098
63	24	61		4.062677368096466
64	24	65		0.8434984658187257
65	24	66		2.874207202903509
66	24	67		2.0927037548629306
67	24	68		4.938539142277863
68	24	71		4.235742728515796
69	24	73		0.9562332924669098
70	24	74		0.9562332924669098
71	24	75		4.705502821534032
72	24	77		3.006551268668788
73	24	78		5.1549151478789605
74	24	80		2.0080866230313728
75	24	85		4.837184393465793
76	24	86		3.0094487516510378
77	24	88		4.895681745545302
78	24	21		0.7692465425965405
79	24	4		2.986942029551694
80	25	21		0.02203794925572014
81	29	64		0.037861787364719894
82	30	12		1.3712209952704506
83	30	18		0.49573332287500976
84	30	45		0.2633516410634294
85	30	46		0.011639143767252821
86	30	65		0.2566895531861143
87	30	66		0.8422017739634677
88	30	67		0.6196356553122351
89	30	78		1.4931899777598057
90	30	83		0.013629868109750337
91	30	84		1.1831812402383868
92	30	85		1.4099747801754048
93	32	11		0.006589459972059779
94	32	70		0.008667903031405938
95	32	75		0.577931249991331
96	32	87		0.2013411211510958
97	34	48		0.08149253704761339
98	37	71		0.05439541647435772
99	39	40		0.012867460144942265
100	43	0		0.011462527128411892
101	43	5		0.0012780509546561625
102	43	10		4.074609810235539
103	43	13		4.566507912211203
104	43	17		4.946105986835119
105	43	19		0.3985196966354778
