0	1	120		0.06389761462868111
1	1	445		0.729470551659041
2	1	615		0.10661100106182714
3	1	640		0.05841505553789403
4	1	710		0.03836775289332628
5	1	771		0.03464424471795591
6	1	833		0.04694545964064105
7	1	1202		0.17893531745887759
8	1	1262		0.0013631503368013304
9	1	1296		0.027087632549511742
10	1	1323		0.04947450103035039
11	1	1493		0.09509458307940444
12	1	1706		0.01768344828124163
13	1	1724		0.12116917061556659
14	4	191		0.5030974316966028
15	4	347		0.7366170598412504
16	4	350		0.08077807513914442
17	4	361		0.12724418581057992
18	4	417		0.0881891576855523
19	4	458		0.07996533708929837
20	4	470		0.6573957279110179
21	4	589		0.012398824411185144
22	4	611		0.5113299864459382
23	4	731		0.023930322656931333
24	4	837		0.8647305384385908
25	4	854		0.10306571616975539
26	4	983		0.04325845856232065
27	4	988		0.34184615940273455
28	4	1043		0.186016475449144
29	4	1073		0.18028229501506415
30	4	1167		0.14898440484757616
31	4	1187		0.06578366096394095
32	4	1191		0.4406266011068267
33	4	1460		0.3780860896094267
34	4	1505		0.3014381223079009
35	4	1592		0.2439891131839298
36	4	1662		0.24461484498204145
37	4	1710		0.37832924582060523
38	5	1		0.09890639126613071
39	5	396		0.05375981983231047
40	5	408		0.04037673238384808
41	5	601		0.24845064633613698
42	5	607		0.088062163872457
43	5	616		0.05084191279144773
44	5	632		0.3139353882426478
45	5	675		0.3297202004393518
46	5	841		0.030411614182190808
47	5	1035		0.11589425591887142
48	5	1407		0.028445377331015424
49	5	1622		0.03974529176346882
50	5	1725		0.33412563300266407
51	6	192		3.812975056970961
52	6	373		0.24848378761454126
53	6	405		0.19461544284899945
54	6	406		0.25649480861559915
55	6	445		6.042162285998439
56	6	471		1.903706619169176
57	6	487		0.2715365205268623
58	6	488		0.10766236152343112
59	6	493		0.9547494217556483
60	6	505		0.5181620008463934
61	6	508		0.18887037492099346
62	6	662		0.4295171005408558
63	6	750		3.375515953543717
64	6	792		0.4803354166643725
65	6	798		0.04421882248482856
66	6	941		2.6938534208645306
67	6	994		0.6678299305528852
68	6	1064		0.031406535902397725
69	6	1121		0.19647784606900232
70	6	1126		1.5506764673765323
71	6	1191		1.0433456025255599
72	6	1232		0.9997837426787397
73	6	1294		0.2804313532290207
74	6	1295		0.7104626345103542
75	6	1319		0.36609334349393596
76	6	1337		0.9642484367484077
77	6	1342		0.8175314949149048
78	6	1457		0.20692686913679603
79	6	1568		0.6313120845272282
80	6	1574		0.513140626688779
81	6	1581		0.49249330485245824
82	6	1593		1.8830734540296996
83	6	1791		1.690800410857558
84	6	1804		0.12019581495036336
85	7	29		0.12896193418850377
86	7	190		0.091649155381748
87	7	197		0.04498101801493948
88	7	200		0.40350984311476834
89	7	219		0.022496741777533802
90	7	285		0.09556149500503375
91	7	346		0.7796084402577743
92	7	405		0.22935429294929666
93	7	445		7.398932974874218
94	7	469		0.08013695418791278
95	7	471		2.320232979398825
96	7	714		2.625960188423195
97	7	722		0.22646740624408834
98	7	754		0.028857714447760197
99	7	817		1.7296515341928993
100	7	875		0.9208728124616399
101	7	938		0.4121853256746948
102	7	966		0.23279242662323796
103	7	972		3.036830863781705
104	7	1072		1.4126304053102543
105	7	1081		1.425780200658651
106	7	1106		0.9810984489567862
107	7	1120		1.5757773555138024
108	7	1184		0.23321754821173535
109	7	1300		0.9568401033946556
110	7	1314		1.1071112302315567
111	7	1335		0.07183265051563881
112	7	1360		1.1646757588254388
113	7	1416		0.14684999249568653
114	7	1450		0.5778493976054015
115	7	1459		0.4924668997616539
116	7	1465		0.7553132407345715
117	7	1480		0.012044778650097898
118	7	1481		0.8756122170729483
119	7	1523		1.9793517956153224
120	7	1600		0.735151807724324
121	7	1688		0.6550171471622535
122	7	1725		0.7929811587066293
123	7	1728		0.40919531854394364
124	7	1755		1.347247828771076
125	7	1791		2.0574066374038846
126	7	1805		0.07570037399598673
127	8	104		0.050890184742053424
128	8	132		0.29559724703369317
129	8	200		0.08986174263307412
130	8	249		0.04342508435190906
131	8	275		0.02093573979026475
132	8	346		0.45542791072737554
133	8	372		0.3918814823444541
134	8	405		0.07868838490870278
135	8	411		0.2802454109387391
136	8	420		0.2659548472228883
137	8	435		0.10596232567055797
138	8	446		0.23321201528762092
139	8	471		2.5971122940342797
140	8	483		0.2770894526319525
141	8	492		0.014346515469846555
142	8	530		0.17463258791849612
143	8	533		1.8707243176537265
144	8	600		0.22371606790386478
145	8	629		0.3241378747042265
146	8	634		0.25877799947204005
147	8	635		0.2851928594593538
148	8	660		0.21003476768238194
149	8	662		0.19624544890958795
150	8	697		0.2631130977814137
151	8	708		0.33282008161532906
152	8	753		0.9604245548368482
153	8	779		0.5020382192981669
154	8	828		1.497776186804825
155	8	829		0.37547110826859864
156	8	848		0.6855901031004183
157	8	913		1.0695154883839586
158	8	914		0.34229869429178317
159	8	916		0.05173943469061415
160	8	925		0.9338344166823003
161	8	958		0.3636604387503435
162	8	972		3.6715433590311264
163	8	1005		0.04856090691853787
164	8	1072		1.3774709607532376
165	8	1081		1.3478774482190037
166	8	1106		0.7664288710631348
167	8	1113		0.09327415183546273
168	8	1116		0.8338836882999763
169	8	1120		1.5200080366717135
170	8	1124		2.1095755752944783
171	8	1132		0.18908424861232742
172	8	1139		0.08511810023571509
173	8	1176		0.18080844387748796
174	8	1202		1.1100914714856938
175	8	1203		0.5158896620897129
176	8	1225		0.18767212458197036
177	8	1246		0.1535169192017971
178	8	1255		0.03718493147349866
179	8	1300		0.7069125267270318
180	8	1357		0.2210837321203778
181	8	1360		1.1100766822451176
182	8	1390		0.0670156649559357
183	8	1450		0.27723111384845556
184	8	1465		0.5031967603568166
185	8	1470		0.25319885948268617
186	8	1478		0.18980837484071378
187	8	1523		2.0689820597986674
188	8	1570		1.550988408185007
189	8	1581		0.3701038150609701
190	8	1620		0.350757461239918
191	8	1688		0.37806825515818243
192	8	1705		0.19489739372581916
193	8	1720		0.1726921271082391
194	8	1755		1.226225256607223
195	8	1776		0.035158776347493426
196	8	1790		2.9110899521464777
197	8	1791		2.160213896159073
198	10	393		0.00812574630437856
199	10	1583		0.01675524448885897
200	11	112		0.11660675380710772
201	11	192		3.7818841681661173
202	11	218		0.03997489633309603
203	11	264		0.06022874935071115
204	11	337		0.17894405979940176
205	11	347		0.29847556013232257
206	11	370		0.42257873565683646
207	11	445		6.650444962770328
208	11	459		0.1659526347876712
209	11	460		0.5736322299848133
210	11	469		0.14033657566909552
211	11	470		0.4023769505555883
212	11	471		1.2985190490419853
213	11	474		0.3372778687171576
214	11	483		0.5002133248728307
215	11	493		0.17602484863439738
216	11	498		0.1569323929827089
217	11	599		0.13108317626328903
218	11	703		0.39847030083883794
219	11	714		1.7206474102294056
220	11	723		0.7166424965671201
221	11	750		3.2201135172139628
222	11	817		0.8672461855193685
223	11	875		0.35343464316741047
224	11	914		0.11661897590187076
225	11	1041		0.3732681108771667
226	11	1072		0.4466544723814643
227	11	1073		0.12057190034049303
228	11	1116		0.014902764940876168
229	11	1120		0.47030218059377304
230	11	1125		0.38432432658282933
231	11	1131		0.1717039627708732
232	11	1186		0.05993097450863516
233	11	1189		0.19651637843797243
234	11	1209		0.3465612212227598
235	11	1225		0.3788420721783552
236	11	1235		0.10463550646668907
237	11	1294		0.08109701347562748
238	11	1299		0.09047301529642438
239	11	1305		0.13462908510139138
240	11	1306		0.055368670564984956
241	11	1314		0.2685467142807658
242	11	1317		0.24412304229198212
243	11	1319		0.05763356072270032
244	11	1320		0.19642042851923636
245	11	1361		0.5540055009969764
246	11	1416		0.5948227230240466
247	11	1446		0.1328780479776488
248	11	1459		0.11191005975419355
249	11	1477		0.1367148330723944
250	11	1481		0.2594708759399067
251	11	1499		0.15213167177854553
252	11	1504		0.061315817679126305
253	11	1524		0.30466569190203296
254	11	1545		0.13408149117449597
255	11	1570		0.5215251307394286
256	11	1581		0.16435827212272658
257	11	1583		0.49970547836671386
258	11	1584		0.010404155318558761
259	11	1593		1.3617998686011967
260	11	1653		0.052877554611910016
261	11	1687		0.3242018996996747
262	11	1764		0.26733916698760174
263	11	437		0.20535043994572533
264	13	117		0.019756469174334435
265	13	594		0.05459784199201187
266	13	734		0.03432849526209725
267	13	773		0.09641142014279669
268	13	1081		0.12479296644867077
269	13	1202		0.11206196945361585
270	13	1586		0.06312489739567448
271	13	1796		0.01699175524155038
272	14	25		0.14015752602249648
273	14	116		5.396560166362752E-4
274	14	192		1.4483114170388562
275	14	193		0.19727097743223077
276	14	216		0.008636904579413629
277	14	364		0.18924574877148048
278	14	445		2.752968501130474
279	14	473		0.05953728912713324
280	14	635		0.09493805087190466
281	14	636		0.01800084769309418
282	14	703		0.08518782537340086
283	14	729		0.014040977699186996
284	14	750		1.1930914287191614
285	14	753		0.1929865745019841
286	14	756		0.11206707394525463
287	14	805		0.07084141390184762
288	14	913		0.07255483857958933
289	14	972		0.7307188582349267
290	14	1039		0.14092213678997656
291	14	1052		0.04976571529692497
292	14	1053		0.055373600889689456
293	14	1202		0.10830895400079354
294	14	1232		0.07080874127684167
295	14	1250		0.022775000385874433
296	14	1262		0.03911824222762944
297	14	1296		0.5299585835658736
298	14	1325		0.1472569676758793
299	14	1455		0.06411831033337015
300	14	1481		0.04347207861462321
301	14	1496		0.08121420802327606
302	14	1574		0.20248126434330516
303	14	1650		0.35641262026582576
304	14	1662		0.11218953778371676
305	14	1737		0.03155582976956195
306	15	388		0.023844073125777812
307	15	1230		0.01976550611279275
308	15	1342		0.015168862949064943
309	16	388		0.028549704155805045
310	16	412		0.01923212861364587
311	16	611		0.056565579005607436
312	16	750		1.042196971185362
313	16	818		0.10937054287562398
314	16	848		0.11110788707206254
315	16	938		0.029274916497239234
316	16	972		0.7036625268961911
317	16	1043		0.05107983306301361
318	16	1049		0.007538288361518708
319	16	1131		0.06470155365195862
320	16	1173		0.10829594417863975
321	16	1185		0.10966454872131837
322	16	1247		0.023973170481745187
323	16	1334		0.10211236463347395
324	16	1502		0.022679795694001803
325	16	1593		0.4505761697182231
326	16	1675		0.25971766254370054
327	16	1742		0.07356407351312277
328	16	1805		0.11620091189012793
329	17	117		0.0654628385706012
330	17	192		2.302319958950605
331	17	200		0.02117275748682057
332	17	249		0.033770707891663365
333	17	275		0.010744868504949046
334	17	460		0.5545747388584363
335	17	549		0.06606715855545131
336	17	576		0.45810133765052896
337	17	600		0.049801394420001754
338	17	672		0.004835723582766183
339	17	773		0.018161894534270084
340	17	966		0.03869326929237271
341	17	967		0.006605340361882317
342	17	1081		0.46343880880911215
343	17	1120		0.5280379485310109
344	17	1124		0.7612564440226781
345	17	1135		0.20650163387203402
346	17	1197		0.024304930552165094
347	17	1228		0.029029173446120993
348	17	1249		0.1340433435288897
349	17	1250		0.2879940716909677
350	17	1414		0.008513704645314313
351	17	1492		0.008376952478325483
352	17	1683		0.11712438086422328
353	17	1684		0.712633482841051
354	17	1724		0.008892653296007302
355	17	1727		0.18788371684219962
356	17	1737		0.2282561508882901
357	17	1776		0.01841183969912974
358	17	1790		1.1073173040667559
359	18	83		0.6140779781381029
360	18	192		6.394051179217474
361	18	346		3.0327824359403888
362	18	347		2.6677432578619538
363	18	359		0.538748501408186
364	18	405		2.5279951578544333
365	18	406		2.2037953479760457
366	18	411		2.0323769710404105
367	18	413		1.2040739087359835
368	18	421		0.8976615694813326
369	18	423		2.5599310905811477
370	18	441		1.9125177911379438
371	18	442		0.5322608930037338
372	18	445		13.107204428554152
373	18	446		2.483470167597071
374	18	449		1.732692253760245
375	18	460		0.9961930058450985
376	18	464		0.9676302510614199
377	18	465		1.1317707745610308
378	18	466		0.5850958422929629
379	18	478		2.786301839969326
380	18	484		3.1270323969562464
381	18	487		3.417414816143676
382	18	491		0.47751112486906977
383	18	493		1.8869612230772876
384	18	498		0.7615914593981634
385	18	505		2.356717695328191
386	18	507		2.786411703929505
387	18	510		0.6530342755174727
388	18	530		0.33054480667078545
389	18	533		0.04501263010997114
390	18	534		0.8156170834510614
391	18	544		1.6892762361082374
392	18	569		0.2797592451647022
393	18	576		1.2049201260649305
394	18	577		0.9951809743115536
395	18	594		1.1533235028544266
396	18	595		0.9066407501425351
397	18	598		0.6075102496628122
398	18	615		1.0801819463900868
399	18	617		1.074705801332792
400	18	628		0.9518807192547856
401	18	629		0.6563191361168697
402	18	636		0.5525978474493192
403	18	643		0.7615812946604783
404	18	645		0.31950791995808214
405	18	651		0.5175622897453054
406	18	660		2.372888061222337
407	18	662		2.8047619251388944
408	18	668		1.4637331882132116
409	18	670		0.7975311012757853
410	18	671		1.3966287666710562
411	18	675		0.396001424985025
412	18	678		0.3579590367090688
413	18	681		1.0414379087305141
414	18	683		0.6333735449681885
415	18	688		0.7749578498648813
416	18	703		0.06430252674041892
417	18	704		0.8439111704895987
418	18	706		0.7221138148233002
419	18	708		0.8528804426996466
420	18	709		1.02566053516209
421	18	716		0.9612209910045073
422	18	719		0.6477319437543911
423	18	735		1.0999260595621587
424	18	736		0.8951025462922271
425	18	750		5.081900422516835
426	18	751		2.8749293707269103
427	18	753		1.9833592303764327
428	18	766		0.5020765149624039
429	18	768		0.5659689755288735
